Temperature_K,Wavelength_nm,n,k,Eg_eV
330,600.0,3.9454,0.01951103343376858,1.1163912075735756
330,610.0,3.9234,0.01833863652413126,1.1163912075735756
330,620.0,3.9034,0.017248831905570725,1.1163912075735756
330,630.0,3.8844,0.016221248554112312,1.1163912075735756
330,640.0,3.8664,0.015262435887170987,1.1163912075735756
330,650.0,3.8493999999999997,0.014372769790056621,1.1163912075735756
330,660.0,3.8344,0.013530889405427233,1.1163912075735756
330,670.0,3.8194,0.012729606248136498,1.1163912075735756
330,680.0,3.8053999999999997,0.011962728766377075,1.1163912075735756
330,690.0,3.7923999999999998,0.011230947893085779,1.1163912075735756
330,700.0,3.7794,0.01053554717039189,1.1163912075735756
330,710.0,3.7683999999999997,0.009869317320399527,1.1163912075735756
330,720.0,3.7563999999999997,0.00923653163021018,1.1163912075735756
330,730.0,3.7464,0.008633575011722705,1.1163912075735756
330,740.0,3.7363999999999997,0.008058635569149385,1.1163912075735756
330,750.0,3.7264,0.007511462956450648,1.1163912075735756
330,760.0,3.7174,0.006992318380944986,1.1163912075735756
330,770.0,3.7083999999999997,0.006499740293747676,1.1163912075735756
330,780.0,3.7003999999999997,0.00602839756084519,1.1163912075735756
330,790.0,3.6923999999999997,0.005584552148465754,1.1163912075735756
330,800.0,3.6843999999999997,0.0051634867831731384,1.1163912075735756
330,810.0,3.6774,0.004763354605198887,1.1163912075735756
330,820.0,3.6704,0.004384921554821556,1.1163912075735756
330,830.0,3.6633999999999998,0.004026762718889507,1.1163912075735756
330,840.0,3.6574,0.0036874808224148714,1.1163912075735756
330,850.0,3.6504,0.003366715514586509,1.1163912075735756
330,860.0,3.6443999999999996,0.0030643747630308784,1.1163912075735756
330,870.0,3.6393999999999997,0.002780350280901027,1.1163912075735756
330,880.0,3.6334,0.002512675208826291,1.1163912075735756
330,890.0,3.6284,0.0022614533875278016,1.1163912075735756
330,900.0,3.6233999999999997,0.002026634746558501,1.1163912075735756
330,910.0,3.6184,0.001806443897588119,1.1163912075735756
330,920.0,3.6134,0.0015958980698424032,1.1163912075735756
330,930.0,3.6094,0.0014069973927999262,1.1163912075735756
330,940.0,3.6044,0.0012349493321573285,1.1163912075735756
330,950.0,3.6004,0.0010699315027194217,1.1163912075735756
330,960.0,3.5964,0.0009180788199865069,1.1163912075735756
330,970.0,3.5924,0.0007812703168824338,1.1163912075735756
330,980.0,3.5884,0.0006568080313727504,1.1163912075735756
330,990.0,3.5844,0.0005433985380110988,1.1163912075735756
330,1000.0,3.5804,0.00044196850862489746,1.1163912075735756
330,1010.0,3.5764,0.0003529042989485496,1.1163912075735756
330,1020.0,3.5734,0.00027330195412640136,1.1163912075735756
330,1030.0,3.5704,0.00020582200116825084,1.1163912075735756
330,1040.0,3.5673999999999997,0.000151019481797462,1.1163912075735756
330,1050.0,3.5644,0.00010813707031943571,1.1163912075735756
330,1060.0,3.5614,7.82327436879689e-05,1.1163912075735756
330,1070.0,3.5584,5.90613714789341e-05,1.1163912075735756
330,1080.0,3.5553999999999997,4.499608492505952e-05,1.1163912075735756
330,1090.0,3.5524,3.417878752667681e-05,1.1163912075735756
330,1100.0,3.5499,2.5861111306496004e-05,1.1163912075735756
330,1110.0,3.5475,1.935477887830497e-05,1.1163912075735756
330,1120.0,3.5452,1.4092805863928907e-05,1.1163912075735756
330,1130.0,3.5429,9.862400172255396e-06,1.1163912075735756
330,1140.0,3.5406,6.547422408053389e-06,1.1163912075735756
330,1150.0,3.5385,4.030221659767905e-06,1.1163912075735756
330,1160.0,3.5364,2.1553218305145964e-06,1.1163912075735756
330,1170.0,3.5343,7.409859040520829e-07,1.1163912075735756
330,1180.0,3.5322999999999998,2.895367434100957e-07,1.1163912075735756
330,1190.0,3.5303999999999998,1.6489999824297997e-07,1.1163912075735756
330,1200.0,3.5284999999999997,0.0,1.1163912075735756
340,300.0,5.1062,4.1791467357042675,1.1136670161876114
340,310.0,5.1252,3.594938698096318,1.1136670161876114
340,320.0,5.1462,3.2945964168954913,1.1136670161876114
340,330.0,5.2162,3.099756471499468,1.1136670161876114
340,340.0,5.3302000000000005,2.982300716046985,1.1136670161876114
340,350.0,5.5312,2.9437858592431523,1.1136670161876114
340,360.0,6.0692,2.8648457710158395,1.1136670161876114
340,370.0,6.9672,1.9520902715612354,1.1136670161876114
340,380.0,6.6572000000000005,0.8563377188988327,1.1136670161876114
340,390.0,6.0652,0.42551169827250257,1.1136670161876114
340,400.0,5.6372,0.27866207687878697,1.1136670161876114
340,410.0,5.3522,0.2124665804646285,1.1136670161876114
340,420.0,5.1402,0.16450816512302124,1.1136670161876114
340,430.0,4.9692,0.12876720053044258,1.1136670161876114
340,440.0,4.8252,0.10500563544832106,1.1136670161876114
340,450.0,4.7042,0.09066687369269776,1.1136670161876114
340,460.0,4.5992,0.07721232391676523,1.1136670161876114
340,470.0,4.5092,0.06625048636653354,1.1136670161876114
340,480.0,4.4302,0.05739616243497907,1.1136670161876114
340,490.0,4.3622000000000005,0.050189078690839134,1.1136670161876114
340,500.0,4.3022,0.04419716633546336,1.1136670161876114
340,510.0,4.2482,0.039483156669758844,1.1136670161876114
340,520.0,4.2012,0.03572935393522716,1.1136670161876114
340,530.0,4.1582,0.03259490392753741,1.1136670161876114
340,540.0,4.1192,0.029856632039911176,1.1136670161876114
340,550.0,4.0842,0.027496130919856615,1.1136670161876114
340,560.0,4.0522,0.025475625601381217,1.1136670161876114
340,570.0,4.0222,0.02365232445553907,1.1136670161876114
340,580.0,3.9952,0.022100122647853934,1.1136670161876114
340,590.0,3.9702,0.02074766568395551,1.1136670161876114
340,600.0,3.9472,0.019415776900282698,1.1136670161876114
340,610.0,3.9252000000000002,0.018247557381758383,1.1136670161876114
340,620.0,3.9052000000000002,0.017159922234302363,1.1136670161876114
340,630.0,3.8862,0.016135236777196766,1.1136670161876114
340,640.0,3.8682000000000003,0.015180573675906426,1.1136670161876114
340,650.0,3.8512,0.014292969338884264,1.1136670161876114
340,660.0,3.8362000000000003,0.013452730974541291,1.1136670161876114
340,670.0,3.8212,0.012652552174208692,1.1136670161876114
340,680.0,3.8072,0.011886680239734377,1.1136670161876114
340,690.0,3.7942,0.01115693533670331,1.1136670161876114
340,700.0,3.7812,0.010462248065673065,1.1136670161876114
340,710.0,3.7702,0.009797748906902817,1.1136670161876114
340,720.0,3.7582,0.0091664849922027,1.1136670161876114
340,730.0,3.7482,0.00856477483675491,1.1136670161876114
340,740.0,3.7382,0.007991462760031955,1.1136670161876114
340,750.0,3.7282,0.007445563839720333,1.1136670161876114
340,760.0,3.7192000000000003,0.006928836178763588,1.1136670161876114
340,770.0,3.7102,0.006436666472548513,1.1136670161876114
340,780.0,3.7022,0.005967596976211023,1.1136670161876114
340,790.0,3.6942,0.005525549451408405,1.1136670161876114
340,800.0,3.6862,0.005105806531642536,1.1136670161876114
340,810.0,3.6792000000000002,0.004707388596837953,1.1136670161876114
340,820.0,3.6722,0.004330693316669811,1.1136670161876114
340,830.0,3.6652,0.003974071522024314,1.1136670161876114
340,840.0,3.6592000000000002,0.003636397097069739,1.1136670161876114
340,850.0,3.6522,0.0033172986806481912,1.1136670161876114
340,860.0,3.6462,0.0030167853110061892,1.1136670161876114
340,870.0,3.6412,0.0027346308452639288,1.1136670161876114
340,880.0,3.6352,0.0024683668074865126,1.1136670161876114
340,890.0,3.6302000000000003,0.0022192857995461178,1.1136670161876114
340,900.0,3.6252,0.0019861026251178373,1.1136670161876114
340,910.0,3.6202,0.0017676397449796694,1.1136670161876114
340,920.0,3.6152,0.001557240323012224,1.1136670161876114
340,930.0,3.6112,0.0013740435510831998,1.1136670161876114
340,940.0,3.6062000000000003,0.001201837891355374,1.1136670161876114
340,950.0,3.6022000000000003,0.0010380991260145482,1.1136670161876114
340,960.0,3.5982000000000003,0.0008886367746437452,1.1136670161876114
340,970.0,3.5942000000000003,0.0007542472527832034,1.1136670161876114
340,980.0,3.5902000000000003,0.0006314641185960979,1.1136670161876114
340,990.0,3.5862000000000003,0.0005199246377993817,1.1136670161876114
340,1000.0,3.5822000000000003,0.0004207061421311625,1.1136670161876114
340,1010.0,3.5782000000000003,0.00033394257447303186,1.1136670161876114
340,1020.0,3.5752,0.00025576206207165563,1.1136670161876114
340,1030.0,3.5722,0.0001911794584083509,1.1136670161876114
340,1040.0,3.5692,0.0001389014208317926,1.1136670161876114
340,1050.0,3.5662000000000003,9.861568041824359e-05,1.1136670161876114
340,1060.0,3.5632,7.178637067843873e-05,1.1136670161876114
340,1070.0,3.5602,5.4895096569485185e-05,1.1136670161876114
340,1080.0,3.5572,4.1681755093590407e-05,1.1136670161876114
340,1090.0,3.5542000000000002,3.163960978060886e-05,1.1136670161876114
340,1100.0,3.5517000000000003,2.388034577401411e-05,1.1136670161876114
340,1110.0,3.5493,1.777233027034725e-05,1.1136670161876114
340,1120.0,3.547,1.2796526541145272e-05,1.1136670161876114
340,1130.0,3.5447,8.825773513080815e-06,1.1136670161876114
340,1140.0,3.5424,5.744145061944611e-06,1.1136670161876114
340,1150.0,3.5403000000000002,3.424774055458688e-06,1.1136670161876114
340,1160.0,3.5382000000000002,1.6987989876797441e-06,1.1136670161876114
340,1170.0,3.5361000000000002,5.283353855267783e-07,1.1136670161876114
340,1180.0,3.5341,2.3592600174533782e-07,1.1136670161876114
340,1190.0,3.5322,0.0,1.1136670161876114
340,1200.0,3.5303,0.0,1.1136670161876114
350,300.0,5.1080000000000005,4.1666416187765085,1.1109180621646721
350,310.0,5.127000000000001,3.5881555462857175,1.1109180621646721
350,320.0,5.148000000000001,3.2898887585724808,1.1109180621646721
350,330.0,5.218,3.0966508284104353,1.1109180621646721
350,340.0,5.332000000000001,2.9810914938919266,1.1109180621646721
350,350.0,5.533,2.944452713013344,1.1109180621646721
350,360.0,6.071000000000001,2.839168724092385,1.1109180621646721
350,370.0,6.969,1.9153429354882252,1.1109180621646721
350,380.0,6.659000000000001,0.8409076219689264,1.1109180621646721
350,390.0,6.067,0.42002956204883246,1.1109180621646721
350,400.0,5.639,0.2761698088053871,1.1109180621646721
350,410.0,5.354,0.21057751205378533,1.1109180621646721
350,420.0,5.142,0.1630101125816803,1.1109180621646721
350,430.0,4.971,0.12769847812330762,1.1109180621646721
350,440.0,4.827,0.10437720610698834,1.1109180621646721
350,450.0,4.706,0.09003281299091231,1.1109180621646721
350,460.0,4.601,0.07667114152492616,1.1109180621646721
350,470.0,4.511,0.06579371035355755,1.1109180621646721
350,480.0,4.432,0.057010818240581775,1.1109180621646721
350,490.0,4.364000000000001,0.04985069588501964,1.1109180621646721
350,500.0,4.304,0.04391981947582803,1.1109180621646721
350,510.0,4.25,0.03925503167991075,1.1109180621646721
350,520.0,4.203,0.03553361443630396,1.1109180621646721
350,530.0,4.16,0.032416911429311544,1.1109180621646721
350,540.0,4.121,0.029695825685663636,1.1109180621646721
350,550.0,4.086,0.02735628671162903,1.1109180621646721
350,560.0,4.054,0.025342848135113012,1.1109180621646721
350,570.0,4.024,0.02353314174732403,1.1109180621646721
350,580.0,3.997,0.021999891528841076,1.1109180621646721
350,590.0,3.972,0.020639431998649125,1.1109180621646721
350,600.0,3.949,0.019319654494094046,1.1109180621646721
350,610.0,3.927,0.01815565033876508,1.1109180621646721
350,620.0,3.907,0.017070204382696692,1.1109180621646721
350,630.0,3.888,0.016048443161524102,1.1109180621646721
350,640.0,3.87,0.015097967345036328,1.1109180621646721
350,650.0,3.8529999999999998,0.01421244350930677,1.1109180621646721
350,660.0,3.838,0.01337386209105626,1.1109180621646721
350,670.0,3.823,0.012574797686180039,1.1109180621646721
350,680.0,3.8089999999999997,0.01180994043931868,1.1109180621646721
350,690.0,3.796,0.011082250013321158,1.1109180621646721
350,700.0,3.783,0.01038828267916137,1.1109180621646721
350,710.0,3.772,0.009725529943429541,1.1109180621646721
350,720.0,3.76,0.009095801637011087,1.1109180621646721
350,730.0,3.75,0.008495349274831804,1.1109180621646721
350,740.0,3.7399999999999998,0.007923679356557849,1.1109180621646721
350,750.0,3.73,0.007379065706374304,1.1109180621646721
350,760.0,3.721,0.006864776929486638,1.1109180621646721
350,770.0,3.7119999999999997,0.006373019316397541,1.1109180621646721
350,780.0,3.7039999999999997,0.005906243720126191,1.1109180621646721
350,790.0,3.6959999999999997,0.005466010425525073,1.1109180621646721
350,800.0,3.6879999999999997,0.00504760197218825,1.1109180621646721
350,810.0,3.681,0.004650913862858426,1.1109180621646721
350,820.0,3.674,0.004275972149063084,1.1109180621646721
350,830.0,3.667,0.0039209013672612,1.1109180621646721
350,840.0,3.661,0.0035848490255877756,1.1109180621646721
350,850.0,3.654,0.0032674326524551743,1.1109180621646721
350,860.0,3.6479999999999997,0.002968763275452161,1.1109180621646721
350,870.0,3.643,0.0026884958243661096,1.1109180621646721
350,880.0,3.637,0.002423655647051694,1.1109180621646721
350,890.0,3.632,0.002176734912256357,1.1109180621646721
350,900.0,3.627,0.001945202070602229,1.1109180621646721
350,910.0,3.622,0.0017284828663663135,1.1109180621646721
350,920.0,3.617,0.0015182311809915432,1.1109180621646721
350,930.0,3.613,0.0013407901621233643,1.1109180621646721
350,940.0,3.608,0.0011684254707498242,1.1109180621646721
350,950.0,3.604,0.0010059773960753682,1.1109180621646721
350,960.0,3.6,0.0008590703016374413,1.1109180621646721
350,970.0,3.596,0.0007272454609624712,1.1109180621646721
350,980.0,3.592,0.0006063679743434796,1.1109180621646721
350,990.0,3.588,0.0004970103411603985,1.1109180621646721
350,1000.0,3.584,0.0004002640897507156,1.1109180621646721
350,1010.0,3.58,0.00031556054597088254,1.1109180621646721
350,1020.0,3.577,0.00023984381634690268,1.1109180621646721
350,1030.0,3.574,0.0001781660233946015,1.1109180621646721
350,1040.0,3.5709999999999997,0.00012869597661648456,1.1109180621646721
350,1050.0,3.568,9.164497790280259e-05,1.1109180621646721
350,1060.0,3.565,6.741118458517274e-05,1.1109180621646721
350,1070.0,3.562,5.1495860494142996e-05,1.1109180621646721
350,1080.0,3.5589999999999997,3.904062575505013e-05,1.1109180621646721
350,1090.0,3.556,2.9554373946756317e-05,1.1109180621646721
350,1100.0,3.5535,2.2206294598906797e-05,1.1109180621646721
350,1110.0,3.5511,1.637719265249683e-05,1.1109180621646721
350,1120.0,3.5488,1.1656250745422853e-05,1.1109180621646721
350,1130.0,3.5465,7.918296505882468e-06,1.1109180621646721
350,1140.0,3.5442,5.0445117663791864e-06,1.1109180621646721
350,1150.0,3.5421,2.893716327047868e-06,1.1109180621646721
350,1160.0,3.54,1.288182191894879e-06,1.1109180621646721
350,1170.0,3.5379,4.2342833895042166e-07,1.1109180621646721
350,1180.0,3.5359,2.0395211942110485e-07,1.1109180621646721
350,1190.0,3.534,0.0,1.1109180621646721
350,1200.0,3.5321,0.0,1.1109180621646721
360,300.0,5.1098,4.154031747834658,1.1081460804507395
360,310.0,5.1288,3.581315572744905,1.1081460804507395
360,320.0,5.1498,3.285141664704073,1.1081460804507395
360,330.0,5.219799999999999,3.0935191696846207,1.1081460804507395
360,340.0,5.3338,2.9798721422134578,1.1081460804507395
360,350.0,5.5348,2.9451251529455558,1.1081460804507395
360,360.0,6.0728,2.813276583319689,1.1081460804507395
360,370.0,6.9708,1.8782877709492423,1.1081460804507395
360,380.0,6.6608,0.8253482687833202,1.1081460804507395
360,390.0,6.0687999999999995,0.41450150256202745,1.1081460804507395
360,400.0,5.6408,0.27365666327147414,1.1081460804507395
360,410.0,5.3557999999999995,0.20867261912086293,1.1081460804507395
360,420.0,5.1438,0.1614995110159736,1.1081460804507395
360,430.0,4.972799999999999,0.12662080314397825,1.1081460804507395
360,440.0,4.828799999999999,0.10374351248092667,1.1081460804507395
360,450.0,4.7078,0.08939344083109953,1.1081460804507395
360,460.0,4.602799999999999,0.07612542570663242,1.1081460804507395
360,470.0,4.5127999999999995,0.0653331079772476,1.1081460804507395
360,480.0,4.4338,0.05662224605948098,1.1081460804507395
360,490.0,4.3658,0.0495094784829774,1.1081460804507395
360,500.0,4.3058,0.04364014931149997,1.1081460804507395
360,510.0,4.251799999999999,0.039024995711657705,1.1081460804507395
360,520.0,4.2048,0.03533623524873602,1.1081460804507395
360,530.0,4.1617999999999995,0.032237427907149285,1.1081460804507395
360,540.0,4.1228,0.029533672273951893,1.1081460804507395
360,550.0,4.0878,0.027215271043570768,1.1081460804507395
360,560.0,4.0558,0.025208958406348375,1.1081460804507395
360,570.0,4.025799999999999,0.0234129606584327,1.1081460804507395
360,580.0,3.9988,0.021898820784568115,1.1081460804507395
360,590.0,3.9738,0.020530291651448988,1.1081460804507395
360,600.0,3.9508,0.019222726880888923,1.1081460804507395
360,610.0,3.9288000000000003,0.01806297340039758,1.1081460804507395
360,620.0,3.9088000000000003,0.016979734974336663,1.1081460804507395
360,630.0,3.8898,0.015960922485105708,1.1081460804507395
360,640.0,3.8718000000000004,0.015014669029853107,1.1081460804507395
360,650.0,3.8548,0.01413124312355081,1.1081460804507395
360,660.0,3.8398000000000003,0.013294332531451248,1.1081460804507395
360,670.0,3.8248,0.012496391857201798,1.1081460804507395
360,680.0,3.8108,0.011732557797881954,1.1081460804507395
360,690.0,3.7978,0.011006939059050227,1.1081460804507395
360,700.0,3.7848,0.010313697692594315,1.1081460804507395
360,710.0,3.7738,0.0096527060094981,1.1081460804507395
360,720.0,3.7618,0.009024526174986058,1.1081460804507395
360,730.0,3.7518000000000002,0.008425342142473665,1.1081460804507395
360,740.0,3.7418,0.007855328138832702,1.1081460804507395
360,750.0,3.7318000000000002,0.007312010525346303,1.1081460804507395
360,760.0,3.7228000000000003,0.00680018106279619,1.1081460804507395
360,770.0,3.7138,0.0063088389948926845,1.1081460804507395
360,780.0,3.7058,0.005844376514440612,1.1081460804507395
360,790.0,3.6978,0.005405972647651476,1.1081460804507395
360,800.0,3.6898,0.004988909839424867,1.1081460804507395
360,810.0,3.6828000000000003,0.004593966046131002,1.1081460804507395
360,820.0,3.6758,0.004220792588144598,1.1081460804507395
360,830.0,3.6688,0.0038672858118534268,1.1081460804507395
360,840.0,3.6628000000000003,0.0035328691414776327,1.1081460804507395
360,850.0,3.6558,0.0032171489019289664,1.1081460804507395
360,860.0,3.6498,0.0029203389644921487,1.1081460804507395
360,870.0,3.6448,0.00264200176214618,1.1081460804507395
360,880.0,3.6388000000000003,0.002378897580778796,1.1081460804507395
360,890.0,3.6338000000000004,0.002134289098805446,1.1081460804507395
360,900.0,3.6288,0.0019046623303648797,1.1081460804507395
360,910.0,3.6238,0.001689075263600713,1.1081460804507395
360,920.0,3.6188000000000002,0.001482573321810865,1.1081460804507395
360,930.0,3.6148000000000002,0.0013071387493028869,1.1081460804507395
360,940.0,3.6098000000000003,0.001135842926298811,1.1081460804507395
360,950.0,3.6058000000000003,0.0009759143690759358,1.1081460804507395
360,960.0,3.6018000000000003,0.0008315731735268971,1.1081460804507395
360,970.0,3.5978000000000003,0.0007014569414266011,1.1081460804507395
360,980.0,3.5938000000000003,0.0005824822728920998,1.1081460804507395
360,990.0,3.5898000000000003,0.00047537497023189513,1.1081460804507395
360,1000.0,3.5858000000000003,0.0003809697208669515,1.1081460804507395
360,1010.0,3.5818000000000003,0.0002977129526297485,1.1081460804507395
360,1020.0,3.5788,0.00022494440032751209,1.1081460804507395
360,1030.0,3.5758,0.00016583537600388287,1.1081460804507395
360,1040.0,3.5728,0.00011900755353677248,1.1081460804507395
360,1050.0,3.5698000000000003,8.508551655376724e-05,1.1081460804507395
360,1060.0,3.5668,6.317182096200294e-05,1.1081460804507395
360,1070.0,3.5638,4.806870898260095e-05,1.1081460804507395
360,1080.0,3.5608,3.6377371961253804e-05,1.1081460804507395
360,1090.0,3.5578000000000003,2.7451670317506117e-05,1.1081460804507395
360,1100.0,3.5553000000000003,2.0518220077884707e-05,1.1081460804507395
360,1110.0,3.5529,1.4970368117481187e-05,1.1081460804507395
360,1120.0,3.5506,1.0506422982496904e-05,1.1081460804507395
360,1130.0,3.5483000000000002,7.003217661792352e-06,1.1081460804507395
360,1140.0,3.5460000000000003,4.339017718249506e-06,1.1081460804507395
360,1150.0,3.5439000000000003,2.358209985394541e-06,1.1081460804507395
360,1160.0,3.5418000000000003,8.741257035538187e-07,1.1081460804507395
360,1170.0,3.5397000000000003,3.1764249737370134e-07,1.1081460804507395
360,1180.0,3.5377,1.7171039533746915e-07,1.1081460804507395
360,1190.0,3.5358,0.0,1.1081460804507395
360,1200.0,3.5339,0.0,1.1081460804507395
